,candidate_id,rt_gs_2,rt_gs_3,rt_gs_4,rt_gs_5,rt_gs_6,rt_gs_7,rt_gs_8,rt_gs_9,rt_gs_10,rt_gs_11,rt_gs_12,rt_gs_13,rt_gs_14,rt_gs_15,rt_gs_16,rt_gs_17,rt_gs_18,rt_gs_19,rt_gs_20,rt_total,gs_1,gs_2,gs_3,gs_4,gs_5,gs_6,gs_7,gs_8,gs_9,gs_10,gs_11,gs_12,gs_13,gs_14,gs_15,gs_16,gs_17,gs_18,gs_19,gs_20,sum_score,gender,home_computer,state,age
734,735,25,17,12,10,16,56,11,49,14,23,14,79,9,5,11,15,5,12,6,389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,PA,26
735,736,21,63,10,36,33,48,8,31,11,26,15,49,20,3,7,13,7,26,6,433,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,18,Female,No,NY,34
736,737,20,24,12,12,28,38,16,49,22,31,27,55,13,6,9,15,7,10,10,404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,OH,23
737,738,28,19,32,26,24,53,14,59,23,22,23,44,16,5,12,18,7,20,10,455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19,Female,No,MO,34
738,739,38,11,28,10,19,4,49,69,81,13,47,34,13,20,10,13,6,37,5,507,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,15,Male,Yes,IL,27
739,740,19,18,7,10,21,38,23,52,10,20,14,28,7,5,11,7,5,16,6,317,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Male,Yes,LA,30
740,741,21,30,10,16,34,82,14,54,16,20,16,54,12,7,18,73,5,15,5,502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,18,Male,Yes,OH,33
741,742,46,24,13,11,29,38,48,35,15,21,23,31,12,5,7,12,12,11,7,400,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,17,Male,Yes,PA,28
742,743,37,33,15,12,18,99,16,68,19,35,15,49,16,9,11,18,11,14,8,503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,No,AZ,59
743,744,16,12,14,14,10,24,17,64,9,13,12,28,14,7,11,12,9,11,7,304,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,9,Male,No,NY,38
744,745,16,41,24,10,21,54,10,24,12,19,40,23,15,4,7,16,6,50,5,397,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,14,Female,No,MI,35
745,746,14,42,49,35,11,71,13,8,12,67,27,22,14,34,8,23,12,98,8,568,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,15,Male,Yes,OH,36
746,747,36,37,14,20,98,569,18,78,43,35,19,77,22,6,29,93,19,13,10,1236,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,18,Male,Yes,OH,28
747,748,28,32,10,10,19,67,30,75,14,22,27,62,13,5,9,22,14,25,23,507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,FL,25
748,749,27,34,43,13,18,53,9,42,21,17,22,80,15,7,13,9,9,129,10,571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,WA,26
749,750,32,38,14,14,45,173,49,83,20,32,47,86,15,21,8,45,7,19,11,759,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,15,Male,Yes,MO,28
750,751,30,27,21,29,28,40,24,52,16,30,16,34,15,9,13,23,11,16,23,457,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,17,Female,Yes,MN,39
751,752,24,25,14,12,15,50,18,50,13,22,15,36,9,5,7,15,10,9,6,355,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,18,Female,Yes,NC,25
752,753,22,22,13,32,15,44,21,90,16,29,11,117,25,4,5,11,8,38,16,539,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,16,Female,Yes,CA,25
753,754,31,26,17,11,20,47,24,64,19,38,22,70,16,6,12,19,8,22,6,478,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,14,Female,No,KS,36
754,755,38,39,14,17,47,101,20,120,22,39,24,74,19,6,17,47,7,20,19,690,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,Yes,AL,36
755,756,16,37,7,54,18,32,26,60,11,14,31,27,13,15,9,10,4,9,46,439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,IA,29
756,757,21,23,18,12,134,45,77,52,27,32,40,21,11,6,7,10,16,10,9,571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19,Female,Yes,NC,36
757,758,29,22,16,11,19,50,10,42,10,26,13,82,8,4,8,18,13,14,5,400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,19,Female,Yes,PA,27
758,759,25,37,20,14,19,122,18,76,21,35,16,47,17,7,12,23,6,14,9,538,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,14,Male,Yes,TX,28
759,760,12,3,6,6,11,5,4,4,2,5,2,11,7,4,13,3,10,9,6,123,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,9,Male,No,AK,30
760,761,8,14,5,9,34,12,7,23,5,19,9,17,5,17,5,8,7,12,8,224,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,8,Male,Yes,CT,26
761,762,31,19,9,13,13,40,10,34,10,17,37,24,10,5,9,14,6,8,5,314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,PA,39
762,763,24,32,20,18,43,57,23,71,17,23,17,41,11,9,12,15,8,19,9,469,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,16,Male,Yes,NY,32
763,764,21,16,7,9,11,38,9,36,9,14,10,27,11,5,8,14,6,8,8,267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,KS,35
764,765,30,32,13,24,29,61,22,74,30,27,26,73,9,7,12,23,14,12,9,527,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,16,Female,No,NJ,52
765,766,13,20,109,58,27,44,11,10,95,55,5,90,19,9,18,61,186,31,63,924,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,Female,No,WV,39
766,767,24,21,13,32,11,43,14,54,10,29,14,28,11,5,6,15,15,7,5,357,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,17,Female,Yes,TX,37
767,768,38,81,11,12,13,42,13,43,17,29,27,31,30,6,7,17,22,111,7,557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,NM,34
768,769,24,19,14,14,15,39,27,57,18,23,15,50,12,7,28,13,7,13,7,402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,TX,27
769,770,20,19,6,15,12,67,8,53,13,17,15,40,7,4,4,14,5,6,4,329,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,19,Female,Yes,NJ,37
770,771,61,74,56,46,58,144,39,26,74,45,42,75,37,13,17,63,15,26,12,923,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,14,Female,Yes,KS,29
771,772,59,25,16,13,333,82,13,30,16,33,15,43,28,8,29,29,52,32,7,863,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,15,Female,No,NJ,53
772,773,48,30,10,21,13,93,12,91,24,38,25,32,14,4,10,10,6,16,6,503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,PA,38
773,774,27,41,10,15,21,35,56,61,12,71,22,36,12,8,12,45,10,8,6,508,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,18,Male,Yes,WA,42
774,775,30,20,11,13,26,50,21,33,33,35,14,33,8,6,8,16,9,10,8,384,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,15,Female,Yes,KY,37
775,776,26,17,14,13,23,25,14,33,13,15,13,32,26,7,13,33,11,10,9,347,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,15,Male,Yes,NC,31
776,777,35,40,22,33,31,67,61,86,36,36,34,76,20,17,44,61,27,30,37,793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,VA,30
777,778,15,8,7,10,15,26,5,30,7,11,9,35,6,2,5,7,5,6,2,211,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Female,Yes,KY,11
778,779,39,25,11,11,19,35,16,40,20,35,21,108,12,6,10,17,10,10,5,450,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,17,Female,No,MI,66
779,780,39,58,34,66,39,69,40,91,34,41,63,80,22,23,30,41,20,29,17,836,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,13,Male,Yes,CA,29
780,781,30,21,6,9,11,54,8,35,12,23,11,33,10,3,10,20,8,9,3,316,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,No,OH,30
781,782,63,34,41,39,24,127,21,81,21,53,34,64,20,22,16,18,10,16,23,727,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,17,Female,No,NY,54
782,783,4,2,3,19,3,3,5,5,3,3,3,19,5,11,3,83,4,3,2,183,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,5,Male,Yes,NY,27
